,std_zscore,time,session,dataset,pipeline,paradigm
283,0.1993598554422381,0.2852824237931034,session_2,Shin2017A,FBCSP + SVM,LeftRightImagery
284,0.23233038511524975,215.32595586206895,session_2,Shin2017A,ACM + TS + SVM,LeftRightImagery
285,0.17646953906102048,54.91914575862068,session_4,Shin2017A,"EEGNet-8,2",LeftRightImagery
286,0.15833933067474285,113.52879317241378,session_4,Shin2017A,EEGTCNet,LeftRightImagery
287,0.16138888860464223,43.81037599999999,session_4,Shin2017A,EEGITNet,LeftRightImagery
288,0.16474316118056903,86.22406179310342,session_4,Shin2017A,EEGNeX,LeftRightImagery
289,0.17876242545972165,75.86897951724137,session_4,Shin2017A,ShallowConvNet,LeftRightImagery
290,0.1676762919505408,28.594699,session_4,Shin2017A,DeepConvNet,LeftRightImagery
291,0.21552413782069318,4.796973974482759,session_4,Shin2017A,TS + LR,LeftRightImagery
292,0.21829247635195034,5.336615749655174,session_4,Shin2017A,CSP + LDA,LeftRightImagery
293,0.21484723439234776,5.502624849068966,session_4,Shin2017A,MDM,LeftRightImagery
294,0.2225941530139656,10.364346186551723,session_4,Shin2017A,TS + SVM,LeftRightImagery
295,0.22891461835589996,5.444063179655172,session_4,Shin2017A,LogVar + SVM,LeftRightImagery
296,0.21546896010913333,4.837055176034482,session_4,Shin2017A,DLCSPauto + shLDA,LeftRightImagery
297,0.22105304134257323,14.15806216827586,session_4,Shin2017A,FgMDM,LeftRightImagery
298,0.22294110172751191,7.008053180000001,session_4,Shin2017A,LogVar + LDA,LeftRightImagery
299,0.1983882739812762,9.905815562068964,session_4,Shin2017A,CSP + SVM,LeftRightImagery
300,0.22376627010907058,4.478454265862069,session_4,Shin2017A,TRCSP + LDA,LeftRightImagery
301,0.22618429239458787,8.479276399655173,session_4,Shin2017A,TS + EL,LeftRightImagery
302,0.21028829087571482,0.3205603341379311,session_4,Shin2017A,FBCSP + SVM,LeftRightImagery
303,0.22572383240073302,216.0285910344828,session_4,Shin2017A,ACM + TS + SVM,LeftRightImagery
304,0.21782209756658172,19.67945195,session_0,Weibo2014,"EEGNet-8,2",LeftRightImagery
305,0.1832184166682547,28.1203618,session_0,Weibo2014,EEGTCNet,LeftRightImagery
306,0.14055680858476333,20.2672368,session_0,Weibo2014,EEGITNet,LeftRightImagery
307,0.1565070754260257,42.3490198,session_0,Weibo2014,EEGNeX,LeftRightImagery
308,0.12631302538272854,61.683436400000005,session_0,Weibo2014,ShallowConvNet,LeftRightImagery
309,0.15777194339574974,34.80963800000001,session_0,Weibo2014,DeepConvNet,LeftRightImagery
310,0.10402579013176569,5.320173394,session_0,Weibo2014,LogVar + LDA,LeftRightImagery
311,0.15231691268823214,8.469146077,session_0,Weibo2014,DLCSPauto + shLDA,LeftRightImagery
312,0.15861994726973877,25.68750405,session_0,Weibo2014,CSP + SVM,LeftRightImagery
313,0.11332741199433204,19.023021140000004,session_0,Weibo2014,LogVar + SVM,LeftRightImagery
314,0.13876658592388538,17.19314084,session_0,Weibo2014,TS + LR,LeftRightImagery
315,0.14276672045373023,19.710163599999998,session_0,Weibo2014,TS + SVM,LeftRightImagery
316,0.14845024049210545,10.294909039999999,session_0,Weibo2014,FgMDM,LeftRightImagery
317,0.12096721293836055,16.70190309,session_0,Weibo2014,TS + EL,LeftRightImagery
318,0.15291057925799506,5.572459653,session_0,Weibo2014,CSP + LDA,LeftRightImagery
319,0.16131402950294216,8.631213726,session_0,Weibo2014,MDM,LeftRightImagery
320,0.14425858759691462,3.318742769,session_0,Weibo2014,TRCSP + LDA,LeftRightImagery
321,0.18882420605889916,3.2107585999999997,session_0,Weibo2014,FBCSP + SVM,LeftRightImagery
322,0.1332782385295848,1052.2117700000001,session_0,Weibo2014,ACM + TS + SVM,LeftRightImagery
323,0.021017548780688428,14.27053725,session_0,Zhou2016,"EEGNet-8,2",LeftRightImagery
324,0.07586960556420179,16.44518125,session_0,Zhou2016,EEGTCNet,LeftRightImagery
325,0.12910142177938227,14.042992250000001,session_0,Zhou2016,EEGITNet,LeftRightImagery
326,0.12833838713636428,19.1204885,session_0,Zhou2016,EEGNeX,LeftRightImagery
327,0.01906780415981151,19.864807749999997,session_0,Zhou2016,ShallowConvNet,LeftRightImagery
328,0.04483526638563078,14.074914,session_0,Zhou2016,DeepConvNet,LeftRightImagery
329,0.0710240858467565,10.559019345,session_0,Zhou2016,MDM,LeftRightImagery
330,0.04327324816881951,9.522185125,session_0,Zhou2016,TS + SVM,LeftRightImagery
331,0.045172329473747795,2.9773360975000003,session_0,Zhou2016,CSP + LDA,LeftRightImagery
332,0.05353551356523662,2.9055639975,session_0,Zhou2016,LogVar + LDA,LeftRightImagery
333,0.04259149079554499,2.4155824050000003,session_0,Zhou2016,TS + LR,LeftRightImagery
334,0.04354400434090128,13.535619,session_0,Zhou2016,CSP + SVM,LeftRightImagery
335,0.04328040385641825,6.598270625,session_0,Zhou2016,TRCSP + LDA,LeftRightImagery
336,0.057483859869331036,10.2025520175,session_0,Zhou2016,DLCSPauto + shLDA,LeftRightImagery
337,0.047845163561969724,6.083395465,session_0,Zhou2016,FgMDM,LeftRightImagery
338,0.04813909965613545,5.3033192924999994,session_0,Zhou2016,LogVar + SVM,LeftRightImagery
339,0.03939621474298854,6.17021675,session_0,Zhou2016,TS + EL,LeftRightImagery
340,0.045310894331797406,0.70726625,session_0,Zhou2016,FBCSP + SVM,LeftRightImagery
341,0.03863657059298742,131.39040500000002,session_0,Zhou2016,ACM + TS + SVM,LeftRightImagery
342,0.031727249901573044,13.237554000000001,session_1,Zhou2016,"EEGNet-8,2",LeftRightImagery
343,0.09941483777471895,17.024497250000003,session_1,Zhou2016,EEGTCNet,LeftRightImagery
344,0.16270232766946724,14.475279250000002,session_1,Zhou2016,EEGITNet,LeftRightImagery
345,0.12175300625130366,20.445617000000002,session_1,Zhou2016,EEGNeX,LeftRightImagery
346,0.08850926541182168,13.839338500000002,session_1,Zhou2016,ShallowConvNet,LeftRightImagery
347,0.09118170913098145,13.542169249999999,session_1,Zhou2016,DeepConvNet,LeftRightImagery
348,0.07595803515446439,5.42586485,session_1,Zhou2016,MDM,LeftRightImagery
349,0.08694803977492442,4.6264717,session_1,Zhou2016,TS + SVM,LeftRightImagery
350,0.09698797669493281,0.7331509749999999,session_1,Zhou2016,CSP + LDA,LeftRightImagery
351,0.1293492117107308,4.5555532275,session_1,Zhou2016,LogVar + LDA,LeftRightImagery
352,0.08853639418737289,3.4607040975000003,session_1,Zhou2016,TS + LR,LeftRightImagery
353,0.11811967094629286,10.592333374999999,session_1,Zhou2016,CSP + SVM,LeftRightImagery
354,0.09079410578722542,1.8023877125,session_1,Zhou2016,TRCSP + LDA,LeftRightImagery
355,0.09785057904448964,8.162836525,session_1,Zhou2016,DLCSPauto + shLDA,LeftRightImagery
356,0.09022720775236405,0.8178246849999999,session_1,Zhou2016,FgMDM,LeftRightImagery
357,0.13232995483681995,10.915997205,session_1,Zhou2016,LogVar + SVM,LeftRightImagery
358,0.0856870374826137,2.2655377,session_1,Zhou2016,TS + EL,LeftRightImagery
359,0.06241794613730858,0.62542837,session_1,Zhou2016,FBCSP + SVM,LeftRightImagery
360,0.06087083749553187,128.43226149999998,session_1,Zhou2016,ACM + TS + SVM,LeftRightImagery
361,0.030364452901377858,13.675272,session_2,Zhou2016,"EEGNet-8,2",LeftRightImagery
362,0.04706113045816102,17.00052575,session_2,Zhou2016,EEGTCNet,LeftRightImagery
363,0.1374217959422739,14.779519749999999,session_2,Zhou2016,EEGITNet,LeftRightImagery
364,0.13960300856356936,21.63869975,session_2,Zhou2016,EEGNeX,LeftRightImagery
365,0.019868316486305625,20.318080125,session_2,Zhou2016,ShallowConvNet,LeftRightImagery
366,0.02473863375370403,12.20449075,session_2,Zhou2016,DeepConvNet,LeftRightImagery
367,0.017109938632269287,1.1211791275,session_2,Zhou2016,MDM,LeftRightImagery
368,0.03179229466395818,1.4636427749999998,session_2,Zhou2016,TS + SVM,LeftRightImagery
369,0.04121892769104894,0.38272029,session_2,Zhou2016,CSP + LDA,LeftRightImagery
370,0.044732538492690585,2.437454745,session_2,Zhou2016,LogVar + LDA,LeftRightImagery
371,0.03353729267546842,0.9748936725,session_2,Zhou2016,TS + LR,LeftRightImagery
372,0.030277879714405334,7.1958379,session_2,Zhou2016,CSP + SVM,LeftRightImagery
373,0.015708278072405095,0.32982097774999997,session_2,Zhou2016,TRCSP + LDA,LeftRightImagery
374,0.04257640191467489,1.2017336775,session_2,Zhou2016,DLCSPauto + shLDA,LeftRightImagery
375,0.03685105154537706,0.59684282,session_2,Zhou2016,FgMDM,LeftRightImagery
376,0.030675723300355465,0.6925981725,session_2,Zhou2016,LogVar + SVM,LeftRightImagery
377,0.03171750305430658,2.93688345,session_2,Zhou2016,TS + EL,LeftRightImagery
378,0.022466641938658976,0.687541985,session_2,Zhou2016,FBCSP + SVM,LeftRightImagery
379,0.02237744400059906,123.0390535,session_2,Zhou2016,ACM + TS + SVM,LeftRightImagery
